tweet_id,month,text,country
https://lens.org/053-260-297-980-98X,2017-09-05,A system capable of determining which recognition algorithms should be applied to regions of interest within digital representations is presented  A preprocessing module utilizes one or more feature identification algorithms to determine regions of interest based on feature density  The preprocessing modules leverages the feature density signature for each region to determine which of a plurality of diverse recognition modules should operate on the region of interest  A specific embodiment that focuses on structured documents is also presented  Further  the disclosed approach can be enhanced by addition of an object classifier that classifies types of objects found in the regions of interest ,US
https://lens.org/013-484-041-626-815,2017-09-05,,US
https://lens.org/045-530-606-917-608,2017-09-05,In various embodiments of the present disclosure  there is provided a method for processing an input image  The method includes generating a base layer portion and a detail layer portion from the input image by carrying out a linear transformation of pixels of a guidance image  and determining  for each of the pixels of the guidance image  a variance of the pixels in a surrounding window of pixels  Further  the method includes determining  for each of the pixels of the guidance image  a weight value of the pixels based on the determined variance  wherein the pixels are weighted in the linear transformation according to the determined weight value  Accordingly  a system for processing an input image is also provided ,US
https://lens.org/138-727-049-114-431,2017-09-05,A computer implemented depth estimation method based on non parametric Census transform with adaptive window patterns and semi global optimization  A modified cross based cost aggregation technique adaptively creates the shape of the cross for each pixel distinctly  In addition  a depth refinement algorithm fills holes within the estimated depth map using the surrounding background depth pixels and sharpens the object boundaries by exerting a trilateral filter to the generated depth map  The trilateral filter uses the curvature of pixels as well as texture and depth information to sharpen the edges ,US
https://lens.org/055-118-568-961-525,2017-09-05,An augmented reality  AR  device includes a  D video camera to capture video images and corresponding depth information  a display device to display the video data  and an AR module to add a virtual  D model to the displayed video data  A depth mapping module generates a  D map based on the depth information  a dynamic scene recognition and tracking module processes the video images and the  D map to detect and track a target object within a field of view of the  D video camera  and an augmented video rendering module renders an augmented video of the virtual  D model dynamically interacting with the target object  The augmented video is displayed on the display device in real time  The AR device may further include a context module to select the virtual  D model based on context data comprising a current location of the augmented reality device ,US
https://lens.org/161-302-185-034-145,2017-09-05,Systems and methods are provided for evaluating a user s performance  A first mobile communications device is configured to capture first audio and visual data of a user s performance  The first audio and video data are analyzed by the first device during the user s performance to determine if audio and video quality requirements are met  A second mobile communications device is configured to capture second audio and visual data of the user s performance  the second visual data capturing a different field of view than the first visual data  The second audio and visual data are transmitted by the second device to a remote computing system  The transmitted data is analyzed at the remote computing system to determine if the user is receiving utilizing unauthorized material in the performance  A computer based scoring system is configured to determine a score for the user s performance based on the first audio and visual data ,US
https://lens.org/152-498-613-584-161,2017-09-05,A real time virtual reality welding system including a programmable processor based subsystem  a spatial tracker operatively connected to the programmable processor based subsystem  at least one mock welding tool capable of being spatially tracked by the spatial tracker  and at least one display device operatively connected to the programmable processor based subsystem  The system is capable of simulating  in virtual reality space  a weld puddle having real time molten metal fluidity and heat dissipation characteristics  The system is further capable of importing data into the virtual reality welding system and analyzing the data to characterize a student welder s progress and to provide training ,US
https://lens.org/178-504-410-734-758,2017-09-05,Methods  systems  and apparatus  including computer programs encoded on computer storage media  for recognizing keywords using a long short term memory neural network  One of the methods includes receiving  by a device for each of multiple variable length enrollment audio signals  a respective plurality of enrollment feature vectors that represent features of the respective variable length enrollment audio signal  processing each of the plurality of enrollment feature vectors using a long short term memory  LSTM  neural network to generate a respective enrollment LSTM output vector for each enrollment feature vector  and generating  for the respective variable length enrollment audio signal  a template fixed length representation for use in determining whether another audio signal encodes another spoken utterance of the enrollment phrase by combining at most a quantity k of the enrollment LSTM output vectors for the enrollment audio signal ,US
https://lens.org/143-321-539-737-894,2017-09-05,,US
https://lens.org/099-467-474-187-614,2017-09-05,A wide angle lens calibration system is provided  which may include a rotation unit  an image input unit  and a processing unit  A lens to be calibrated may be disposed on the rotation unit  the rotation direction of the rotation unit may be parallel to the horizontal direction  the optical axis center of the lens may be aligned with a reference object  The image input unit may receive images from the lens  The processing unit may control the rotation unit to rotate and analysis the images received from the lens  The processing unit may execute a distortion calibration process  wherein the processing unit may continuously rotate the rotation unit by a predetermined angle and then record the distance between the position of the reference object in the image and the optical axis center and a total rotation angle after each rotation so as to establish a distortion calibration model ,US
https://lens.org/176-589-447-161-589,2017-09-05,A real time stereo camera disparity estimation device comprises input means arranged to input measured data corresponding to rows of left and right images  a plurality of on chip memories arranged to buffer the input measured data  a vertical rotator hardware module configured to align the rows of left and right images in a same column  a reconfigurable data allocation hardware module  a reconfigurable computation of metrics hardware module  and an adaptive disparity selection hardware module configured to select disparity values with the minimum matching costs ,US
https://lens.org/078-079-455-223-556,2017-09-05,The invention relates to a method       for context based encoding of a histogram map of an image  the histogram map representing location information of key points of the image  the method comprising  providing       compressed context representation information  A  B  C  associated to a given encoding size and to a given block size of a spatial grid applied to a matrix representation of the image to obtain the histogram map  computing        from the compressed context representation information  A  B  C   a context       for the given encoding size and the given block size by applying an approximation algorithm  and encoding       the histogram map using the context computed for the given encoding size and the given block size ,US
https://lens.org/023-996-329-334-856,2017-09-05,This application relates to techniques for obtaining wide area intermittent video  WAIV   Some embodiments disclosed herein include a method of obtaining WAIV  The method can include  for example  capturing images at a series of sensor stations having pre determined locations along a flightline  The flightline can be repeated one or more times  where images are captured at the same sensor stations with each pass of the flightline  The captured images from the same sensor station may have replicated view geometry and may be co registered and precisely aligned with pixel level precision  The captured images from multiple sensor stations through time may also be displayed together based upon absolute or relative sensor station locations to create a temporal sequence of wide area intermittent video  The approach provides efficient methods for creating wide area video with reduced temporal imaging frame rates  Systems and devices for forming wide area intermittent video are also disclosed ,US
https://lens.org/148-480-427-091-267,2017-09-05,,US
https://lens.org/003-611-410-879-68X,2017-09-05,Embodiments of the present invention are operable to perform automatic white balancing operations on images captured by a camera system through the use of weights derived through crowdsourcing procedures  Embodiments of the present invention use crowdsourced weight data resident on the camera system in combination with sampled image data of a captured image to determine a likely illuminant source  When performing automatic white balancing operations on the captured image  embodiments of the present invention may also compute a confidence score which may present the user with a choice to either use the likely illuminant determined using the crowdsourced weights or the camera system s default or normal automatic white balancing correction algorithm ,US
https://lens.org/123-478-008-165-815,2017-09-05,A method  system  and apparatus for video frame alignment comprises collecting video data comprising at least two video frames  extracting a line profile along at least one line profile in each of the at least two video frames  selecting one of the at least two video frames as a reference video frame  segmenting each of the at least one line profiles into a plurality of segmented line profile group segments  aligning the plurality of segmented line profiles with the segmented line profiles in the reference video frame  translating each of the at least two video frames for each of the plurality of corresponding segmented line profile alignments  and removing a camera shift from the at least two video frames according to the translation and alignment of the plurality of segmented line profiles with the plurality of segmented line profile in the reference video frame ,US
https://lens.org/170-601-780-826-960,2017-09-05,strong This document appears in a public collection  strong,US
https://lens.org/185-837-829-349-436,2017-09-05,The described implementations relate to enhancement images  such as in videoconferencing scenarios  One system includes a poriferous display screen having generally opposing front and back surfaces  This system also includes a camera positioned proximate to the back surface to capture an image through the poriferous display screen ,US
https://lens.org/153-396-367-206-462,2017-09-05,A server device and method are provided for use in predictive server side rendering of scenes based on client side user input  The server device may include a processor and a storage device holding instructions for an application program executable by the processor to receive  at the application program  a current navigation input in a stream of navigation inputs from a client device over a network  calculate a predicted future navigation input based on the current navigation input and a current application state of the application program  render a future scene based on the predicted future navigation input to a rendering surface  and send the rendering surface to the client device over the network ,US
https://lens.org/073-650-716-966-795,2017-09-05,A display has a capture mode  A camera is included in the display  A first region of the display including a field of view  FOV  of the camera may be dimmed during the capture mode  A second region of the display is outside the FOV  At least part of the second region is not dimmed during the capture mode ,US
https://lens.org/052-656-590-081-400,2017-09-05,,US
https://lens.org/167-797-150-578-674,2017-09-05,,US
https://lens.org/100-649-119-508-197,2017-09-05,Methods and apparatus are disclosed to correct hash keys  An example method involves accessing a first metered hash key and first reference metadata associated with the first metered hash key  Accessing second reference metadata associated with a second hash key adjacent to the first metered hash key  Determining if the first metered hash key is unexpected  When the first metered hash key is unexpected  generating an error level using a first bitwise comparison of the first metered hash key and the second hash key  Determining if the error level satisfies a threshold  When the error level satisfies the threshold  storing the second hash key as the first metered hash key ,US
https://lens.org/073-375-003-692-997,2017-09-05,A system provides haptic functionality over a networked system  The system receives information from a first device registered at the networked system and determines a notification to be provided to a user based on the information  The system then selects a second device registered at the networked system and provides the notification to the user by producing a haptic effect on the second device ,US
https://lens.org/053-375-449-932-291,2017-09-07,A method of breast image reconstruction includes positioning a breast on an imaging system support plate  compressing the breast with a flexible paddle  obtaining imaging data  estimating a breast thickness profile by at least one of placing markers on the breast  performing an image based analysis of the obtained data  using an auxiliary system  and performing a model based computation  The three dimensional reconstruction including using a thickness profile of the breast surface in at least one of an iterative reconstruction  a filtered back projection reconstruction  and a joint reconstruction performed using information obtained from an ultrasound scan  A non transitory medium having executable instructions to cause a processor to perform the method is also disclosed ,US
https://lens.org/188-964-401-250-25X,2017-09-07,,US
https://lens.org/036-599-322-409-838,2017-09-07,,US
https://lens.org/001-010-082-281-753,2017-09-07,An injection aid system and a social aid system having a computing system with at least one processor and a memory device  The computing system can be configured to generate a at least one of a virtual environment and an augmented environment  A display device can be coupled to the computing system and configured to visually display the environment  The injection aid system can further include an injection tool and a treatment target configured to receive a simulated injection by the injection tool  The injection tool can have a needle and a plunger ,US
https://lens.org/027-838-310-114-070,2017-09-07,A system and method for a multichannel voltage recording device is described  A multichannel voltage recording device comprises at least three electrodes disposed across a conductive material  The electrodes are configured to be coupled to a skin of a user  A frame comprises the conductive material that is configured to receive a driven right leg  DRL  signal based on the voltage signals from the at least three electrodes ,US
https://lens.org/180-223-102-316-387,2017-09-07,Systems  methods  and computer readable media are disclosed for identifying when a subject is likely to be affected by a medical condition  For example  at least one processor may be configured to receive information reflective of an external soft tissue image of the subject  The processor may also be configured to perform an evaluation of the external soft tissue image information and to generate evaluation result information based  at least in part  on the evaluation  The processor may also be configured to predict a likelihood that the subject is affected by the medical condition based  at least in part  on the evaluation result information ,US
https://lens.org/061-785-968-709-78X,2017-09-07,Systems  methods  and computer readable media are disclosed for identifying when a subject is likely to be affected by a medical condition  For example  at least one processor may be configured to receive information reflective of an external soft tissue image of the subject  The processor may also be configured to perform an evaluation of the external soft tissue image information and to generate evaluation result information based  at least in part  on the evaluation  The processor may also be configured to predict a likelihood that the subject is affected by the medical condition based  at least in part  on the evaluation result information ,US
https://lens.org/158-581-960-320-836,2017-09-07,A printer fabricates an object from a build material based on a computerized model and a fused filament fabrication process  A nozzle for depositing the build material has an interior diameter approaching an outer diameter of build material fed to the nozzle in order to reduce extrusion and resistance forces imposed by the nozzle during deposition  while adequately constraining a planar position of the build material for accurate material deposition in a computer controlled fabrication process ,US
https://lens.org/056-138-529-159-489,2017-09-07,A control loop for extrusion of a metallic build material such as bulk metallic glass measures a force required to extrude the build material  and uses this sensed parameter to estimate a temperature of the build material  The temperature  or a difference between the estimated temperature and a target temperature  can be used to speed or slow extrusion of the build material to control heat transfer from a heating system along the feedpath  This general control loop may be modified to account for other possible conditions such as nozzle clogging or the onset of crystallization ,US
https://lens.org/157-361-260-793-826,2017-09-07,A printer fabricates an object from a computerized model using a fused filament fabrication process and a metallic build material  A build plate that receives the object during fabrication includes a coating of material with a low melt temperature  such as a low melt temperature solder  In particular  the material may be an alloy that can be solidified while receiving the object  and then heated into a liquid state to facilitate removal of the object after fabrication is complete at a temperature sufficiently low that the adjacent  fabricated object does not melt or deform ,US
https://lens.org/184-023-177-164-030,2017-09-07,Deep machine learning methods and apparatus related to manipulation of an object by an end effector of a robot  Some implementations relate to training a semantic grasping model to predict a measure that indicates whether motion data for an end effector of a robot will result in a successful grasp of an object  and to predict an additional measure that indicates whether the object has desired semantic feature s   Some implementations are directed to utilization of the trained semantic grasping model to servo a grasping end effector of a robot to achieve a successful grasp of an object having desired semantic feature s  ,US
https://lens.org/064-613-707-044-335,2017-09-07,A printer fabricates an object from a computerized model using a fused filament fabrication process and a metallic build material  A thermally compatible support structure may be formed to support regions of the object using a dissolvable bulk metallic glass ,US
https://lens.org/086-300-854-729-490,2017-09-07,A printer fabricates an object from a computerized model using a fused filament fabrication process and a metallic build material  One or more contact probes may be used to detect a height and or position of a nozzle  e g   to zero  center  or otherwise calibrate the nozzle prior to a print  or to determine a height relative to a deposited layer of build material during fabrication ,US
https://lens.org/177-806-065-995-187,2017-09-07,A printer fabricates an object from a computerized model using a fused filament fabrication process and a metallic build material  A nozzle cleaning fixture may be provided for the printer that is shaped to physically dislodge solidified build material and other contaminants from the nozzle  A robotic system for the printer can be used to maneuver the nozzle into engagement with the nozzle cleaning fixture for periodic cleaning  or in response to a diagnostic condition or the like indicating a clogged nozzle ,US
https://lens.org/164-364-747-191-20X,2017-09-07,A printer fabricates an object from a computerized model using a fused filament fabrication process and a build material  One or more energy directors such as ridges are formed in an exposed surface of the deposited build material to provide regions of high  localized contact force that can improve interlayer bonding between successive layers of the build material  An ultrasonic vibrator can also usefully be incorporated into the printer to apply additional energy along these energy directors during deposition of a subsequent layer ,US
https://lens.org/056-387-136-951-106,2017-09-07,A printer fabricates an object from a computerized model using a fused filament fabrication process and a metallic build material  A plasma depassivation wash is applied during deposition to remove oxidation and improve interlayer bonding between successive layers of the metallic build material  Other techniques such as ultrasonic vibration  formation of energy directors  joule heating  and the like  may be used in combination to form a mechanically robust bond between layers ,US
https://lens.org/123-087-384-040-540,2017-09-07,,US
https://lens.org/031-642-794-337-456,2017-09-07,A printer fabricates an object from a computerized model using a fused filament fabrication process and a metallic build material  The Seebeck effect can be employed to monitor a temperature difference between a build material and a nozzle that is extruding the build material based on voltage  The temperature difference can  in turn  be used to control operation of the printer or to determine an absolute temperature based on direct measurement of a temperature of the nozzle ,US
https://lens.org/025-500-440-302-140,2017-09-07,,US
https://lens.org/034-167-756-077-648,2017-09-07,A triangulation device for computing a three dimensional position of a measurement target point using a stereo method  the triangulation device includes  optimum image coordinate estimation unit configured to  based on coordinates of corresponding points corresponding to the measurement target point in two images each of which including an image of the measurement target point  and intrinsic parameters and extrinsic parameters of optical instruments generating the two images  calculate correction vectors by which coordinates of the corrected corresponding points satisfy an epipolar equation composed of the intrinsic parameters and the extrinsic parameters  using a characteristic polynomial including a correction amount of coordinates of the corresponding points or a reciprocal of the correction amount as a variable  and compute coordinates of the corrected corresponding points based on calculated correction vectors  and three dimensional coordinate calculation unit configured to calculate three dimensional coordinates of the measurement target point based on coordinates of the corrected corresponding points  the intrinsic parameters and the extrinsic parameters ,US
https://lens.org/033-586-625-889-371,2017-09-07,A method for applying GPS UAV attitude estimation to accelerate computer vision  The UAV has a plurality of GPS receivers mounted at fixed locations on the UAV  The method includes receiving raw GPS measurements from each GPS satellite in view of the UAV  the raw GPS measurements comprising pseudo range and carrier phase data representing the distance between each GPS receiver and each GPS satellite  Carrier phase and pseudo range measurements are determined for each GPS receiver based on the pseudo range and carrier phase data  The GPS carrier phase and pseudo range measurements are compared pair wise for each pair of GPS receiver and satellite  An attitude of the UAV is determined based on the relative distance measurements  A  D camera pose rotation matrix is determined based on the attitude of the UAV  Computer vision image search computations are performed for analyzing the image data received from the UAV in real time using the  D camera pose rotation matrix ,US
https://lens.org/014-356-966-877-405,2017-09-07,A system and method for a mixed reality  spatial  cooperative programming language is described  A sensor of a device detects a first physical object and a second physical object  An augmented reality application identifies the first and second physical objects and a physical state of the first and second physical objects  generates a programming logic associated with the identification and physical state of the first and second physical objects  generates augmented or virtual reality information related to the programming logic  and displays the augmented or virtual reality information in the display ,US
https://lens.org/040-637-522-121-125,2017-09-07,A system and method are provided for detecting and identifying elongated objects relative to a host vehicle  The method includes detecting objects relative to the host vehicle using a plurality of object detection devices  identifying patterns in detection data that correspond to an elongated object  wherein the detection data includes data fused from at least two of the plurality of object detection devices  determining initial object parameter estimates for the elongated object using each of the plurality of object detection devices  calculating object parameter estimates for the elongated object by fusing the initial object parameter estimates from each of the plurality of object detection devices  and determining an object type classification for the elongated object by fusing the initial object parameter estimates from each of the plurality of object detection devices ,US
https://lens.org/084-452-064-038-206,2017-09-07,An object recognition system can be adapted to recognize subject matter having very few features or limited or no texture  A feature sparse or texture limited object can be recognized by complementing local features and or texture features with color  region based  shape based  three dimensional   D   global  and or composite features  Machine learning algorithms can be used to classify such objects  and image matching and verification can be adapted to the classification  Further  multiple modes of input can be integrated at various stages of the object recognition processing pipeline  These multi modal inputs can include user feedback  additional images representing different perspectives of the object or specific regions of the object including a logo or text corresponding to the object  user behavior data  location  among others ,US
https://lens.org/155-903-660-768-102,2017-09-07,Systems and methods for blue light adjustment with a wearable display system are provided  Embodiments of the systems and methods for blue light adjustment can include receiving an eye image of an eye exposed to an adjusted level of blue light  detecting a change in a pupillary response by comparison of the received eye image to a first image  determining that the pupillary response corresponds to a biometric characteristic of a human individual  and allowing access to a biometric application based on the pupillary response determination ,US
https://lens.org/157-562-754-446-526,2017-09-07,Producing an event related video content data structure includes processing a video feed through a spatiotemporal pattern recognition algorithm that uses machine learning to develop an understanding of an event within the video feed  Developing the understanding includes identifying context information relating to the event and identifying an entry in a relationship library at least detailing a relationship between two visible features of the video feed  Content of the video feed that displays the event is automatically extracted by a computer and associated with the context information  A video content data structure that includes the context information is produced ,US
https://lens.org/080-178-858-321-332,2017-09-07,,US
https://lens.org/192-456-748-946-073,2017-09-07,strong This document appears in a public collection  strong,US
https://lens.org/107-606-133-529-490,2017-09-07,Systems and methods for blue light adjustment with a wearable display system are provided  Embodiments of the systems and methods for blue light adjustment can include receiving an initial eye image obtained by an image capture device  adjusting a level of blue light exposed to an eye associated with the initial eye image  receiving an adjustment eye image of the eye exposed to the adjusted level of blue light  detecting a change in a pupillary response of the adjustment eye image relative to the initial eye image  determining that the detected change in the pupillary response passes a biometric application threshold  and utilizing eye images or the detected change in the pupillary response for a biometric application ,US
https://lens.org/124-902-082-706-305,2017-09-07,Presenting event specific video content that conforms to a user selection of an event type includes processing at least one video feed through at least one spatiotemporal pattern recognition algorithm that uses machine learning to develop an understanding of at least one event within the at least one video feed to determine at least one event type  wherein the at least one event type includes an entry in a relationship library at least detailing a relationship between two visible features of the at least one video feed  extracting the video content displaying the at least one event and associating the understanding with the video content in a video content data structure  A user interface is configured to permit a user to indicate a preference for at least one event type that is used to retrieve and provide corresponding extracted video content with the data structure in a new video feed ,US
https://lens.org/191-106-341-091-409,2017-09-07,,US
https://lens.org/028-484-003-409-494,2017-09-07,A system for enabling user interaction with video content includes an ingestion facility configured to access at least one video feed and a machine learning system configured to process the at least one video feed through a spatiotemporal pattern recognition algorithm that applies machine learning on an event in the at least one feed in order to develop an understanding of the event including identifying context information relating to the event and an entry in a relationship library at least detailing a relationship between two visible video features  The system further includes an extraction facility configured to automatically extract content displaying the event and associate the extracted content with the context information  and a video production facility configured to produce a video content data structure that includes the context information  The system further includes a user interface configured with video interaction options that are based on the context information ,US
https://lens.org/185-719-604-817-772,2017-09-07,A method and system detects actions of an object in a scene by first acquiring a video of the scene as a sequence of images  wherein each image includes pixels  wherein the video is partitioned into chunks  The object in the video is tracked  For each object and each chunk of the video  trajectories of the pixels within a bounding box located over the object are tracked  and cropped trajectories and cropped images for one or more images in the chunk are produced using the bounding box  Then  the cropped trajectories and cropped images are passed to a recurrent neural network  RNN  that outputs a relative score for each action of interest ,US
https://lens.org/018-587-287-980-025,2017-09-07,,US
https://lens.org/158-276-968-748-502,2017-09-07,Systems and methods for alerting a third party device according to a result of automated evaluation of a received response packet according to at least one pattern in the data packet are disclosed herein  The system can include a memory having a pattern database and a model database  The system can further include a user device and a content management server  The content management server can receive a response packet and identify one or several patterns within the response packet  Based on the presence or absence of these one or several patterns in the response packet  the content management server can generate an evaluation of the response packet and generate and send an alert with the results of the evaluation ,US
https://lens.org/065-400-689-614-775,2017-09-07,,US
https://lens.org/041-305-553-549-648,2017-09-07,An image and vision processing architecture included a plurality of image processing hardware accelerators each configured to perform a different one of a plurality of image processing operations on image data  A multi port memory shared by the hardware accelerators stores the image data and is configurably coupled by a sparse crossbar interconnect to one or more of the hardware accelerators depending on a use case employed  The interconnect processes accesses of the image data by the hardware accelerators  Two or more of the hardware accelerators are chained to operate in sequence in a first order for a first use case  and at least one of the hardware accelerators is set to operate for a second use case  Portions of the memory are allocated to the hardware accelerators based on the use case employed  with an allocated portion of the memory configured as a circular buffer ,US
https://lens.org/120-765-488-465-878,2017-09-07,Embodiments provide for an apparatus comprising a graphics processing subsystem including one or more graphics engines and a graphics scheduler to schedule a submission queue of multiple work items for execution on the one or more graphics engines of the graphics processing subsystem  The graphics scheduler can be configured to build the submission queue via a write to a memory mapped address that is mapped to logic within the graphics processing subsystem and to explicitly submit the submission queue to the graphics engine after the build of the submission queue ,US
https://lens.org/181-916-618-460-88X,2017-09-07,A method is provided for calibrating a stereo imaging system by using at least one camera and a planar mirror  The method involves obtaining at least two images with the camera  each of the images being captured from a different camera position and containing the mirror view of the camera and a mirror view of an object  thereby obtaining multiple views of the object  The method further involves finding the center of the picture of the camera in each of the images  obtaining a relative focal length of the camera  determining an aspect ratio in each of the images  determining the mirror plane equation in the coordinate system of the camera  defining an up vector in the mirror s plane  selecting a reference point in the mirror s plane  determining the coordinate transformation from the coordinate system of the image capturing camera into the mirror coordinate system  and determining a coordinate transformation ,US
https://lens.org/186-242-494-213-046,2017-09-07,A method for performing cellular classification includes generating a plurality of local dense Scale Invariant Feature Transform  SIFT  features based on a set of input images and converting the plurality of local dense SIFT features into a multi dimensional code using a feature coding process  A first classification component is used to generate first output confidence values based on the multi dimensional code and a plurality of global Local Binary Pattern Histogram  LBP H  features are generated based on the set of input images  A second classification component is used to generate second output confidence values based on the plurality of LBP H features and the first output confidence values and the second output confidence values are merged  Each of the set of input images may then be classified as one of a plurality of cell types using the merged output confidence values ,US
https://lens.org/061-881-468-517-060,2017-09-07,,US
https://lens.org/191-901-298-021-757,2017-09-07,A depth sensing system includes a sensor having first and second sensor pixels to receive light from a surface  The system also includes a filter to allow transmission of full spectrum light to the first sensor pixel and visible light to the second sensor pixel while preventing transmission of infrared light to the second sensor pixel  The system further includes a processor to analyze the full spectrum light and the visible light to determine a depth of the surface  The filter is disposed between the sensor and the surface ,US
https://lens.org/026-241-873-539-509,2017-09-07,An image processing apparatus includes an image decomposing unit that decomposes a pixel value of each pixel forming an original image into an illumination component and a reflectance component to generate an illumination component image  and an image composing unit that reflects the illumination component on a sample image serving as a sample of image  and combines the sample image with the illumination component reflected thereon to the original image ,US
https://lens.org/193-345-983-201-068,2017-09-07,To better control the ability to see augmentation in some situations of augmented reality viewing  a blocking screen is positioned to attenuate the brightness from the real scene  The blocking screen programmably attenuates light more in some locations  providing a region where the augmentation information may be better viewed  The amount of attenuation overall or for particular parts of the blocking screen may be altered to account for brightness and or clutter of the real scene ,US
https://lens.org/157-151-010-401-687,2017-09-07,A method  system  and apparatus for parking occupancy detection comprises collecting video of a blockface with at least one video recording module  identifying a number of possible parking spaces along the blockface in the collected video  defining  a region of interest for each of the possible parking spaces  detecting a time dependent occupancy of the defined regions of interest for each of the possible parking spaces  and reporting the time dependent occupancy  Drift correction of the recorded video and ground truth comparisons of occupancy determinations may be provided ,US
https://lens.org/035-142-390-128-679,2017-09-07,Methods and systems are provided for mobile platforms  A mobile platform comprises a body and a radar system  The body includes a wheel assembly  and the radar system is installed on the wheel assembly ,US
https://lens.org/166-584-626-328-203,2017-09-07,A head mounted display system for use with a mobile computing device includes a main body configured to be worn on a human head  A lens assembly within the main body includes a first lens configured to focus vision of a wearer on a first area of a display of the mobile computing device when the mobile computing device is secured to the main body  A first contact point disposed in a fixed position relative to the first lens is configured to contact a surface of the display when the mobile computing device is secured to the main body  The first contact point is detectable by the mobile computing device and usable by the mobile computing device to derive a position of the display relative to the at least one lens ,US
https://lens.org/106-728-755-565-022,2017-09-07,A system may be configured to manage at least one robotic device  The system may comprise one or more databases and one or more processors in communication with the one or more databases  The one or more processors may be configured to provide an operating system for the at least one robotic device  control motion of the at least one robotic device  configure at least one sensor removably coupled to the at least one robotic device  process data collected by the at least one sensor  and or perform localization and or area mapping for the at least one robotic device by comparing data collected by the at least one sensor with data in the one or more databases to generate localization and or area mapping data ,US
https://lens.org/178-031-701-185-157,2017-09-07,Systems and methods configured to facilitate multi modal user inputs in lieu of physical input for a processing device configured to execute an application include obtaining non physical input for processing device and the application  wherein the physical input comprises one or more of touch based input and tilt input  processing the non physical input to convert into appropriate physical input commands for the application  and providing the physical input commands to the processing device ,US
https://lens.org/017-069-028-735-440,2017-09-07,Systems  methods  and computer program products to perform an operation comprising receiving a plurality of superclusters that includes at least one of a plurality of shot clusters  wherein each of the shot clusters includes at least one of a plurality of video shots  and wherein each video shot includes one or more video frames  and computing an expected value for a metric based on the plurality of superclusters ,US
https://lens.org/130-875-445-645-123,2017-09-07,Methods  computer readable medium  and apparatus are described for proactively reporting a content status of a node enabled logistics receptacle in a wireless node network  Generally  the node enabled logistics receptacle may update the content status stored in memory onboard the node enabled logistics receptacle based upon whether the node enabled logistics receptacle has received a package and is temporarily maintaining custody of the package  The receptacle may then broadcast status information related to the updated content status for the node enabled logistics receptacle  In more detail  a node assembled within the node enabled logistics receptacle may detect a signal broadcast from a master node in the wireless node network  access the content status stored in memory onboard the receptacle  and broadcast status information to the master node related to the content status for the node enabled receptacle ,US
https://lens.org/134-796-943-846-390,2017-09-07,The wood tracking system for a production line generally has a wood product optimizer  a wood product trimmer downstream from the optimizer in the production line  a conveyor for moving wood products from the optimizer to the trimmer and across a handling area therebetween  the optimizer being configured to scan each of the wood products in a given order and to generate optimization data for each wood product  and a computer vision system positioned proximate the handling area along the production line  the computer vision system having a camera  a processor in communication with the optimizer and with the trimmer and a computer readable memory for storing the optimization data  the processor being configured to acquire images of the handling area from the camera  the processor being configured to associate the optimization data of a given wood product across each of the images until it arrives at the trimmer ,US
https://lens.org/093-812-388-386-883,2017-09-07,A device to manage the projection of images onto a plurality of media  and to geometrically designate and model a plurality of selected areas on display surfaces  The display areas form a visual environment of a user  The designations and models result in an environmental geometric model  A controller interprets information provided by at least one spatial interaction device of the user in the environmental geometric model  The controller generates images to be projected onto the various display areas by at least one image projector in accordance with the actions of the user as detected by the spatial interaction devices ,US
https://lens.org/010-456-639-008-467,2017-09-07,strong This document appears in a public collection  strong,US
https://lens.org/124-118-096-269-055,2017-09-07,In various embodiments  the present invention provides a system and associated methods of calibration and use for an interactive imaging environment based on the optimization of parameters used in various segmentation algorithm techniques  These methods address the challenge of automatically calibrating an interactive imaging system  so that it is capable of aligning human body motion  or the like  to a visual display  As such the present invention provides a system and method of automatically and rapidly aligning the motion of an object to a visual display ,US
https://lens.org/120-691-501-172-000,2017-09-07,Embodiments described herein may help to provide methods for sharing and viewing part of an environment of a computing device  such as a head mountable device  HMD   An example method involves   a  determining a still photo panorama of an environment   b  receiving a video stream of a first portion of the environment from a video camera on a sharing device   c  determining a registration data stream  where the registration data stream indicates a location and an orientation of the video stream within the still photo panorama of the environment  and  d  transmitting the video stream and the registration data stream to one or more viewing devices ,US
https://lens.org/005-324-745-789-767,2017-09-07,A method  system  and apparatus for video frame alignment comprises collecting video data comprising at least two video frames  extracting a line profile along at least one line profile in each of the at least two video frames  selecting one of the at least two video frames as a reference video frame  segmenting each of the at least one line profiles into a plurality of segmented line profile group segments  aligning the plurality of segmented line profiles with the segmented line profiles in the reference video frame  translating each of the at least two video frames for each of the plurality of corresponding segmented line profile alignments  and removing a camera shift from the at least two video frames according to the translation and alignment of the plurality of segmented line profiles with the plurality of segmented line profile in the reference video frame ,US
