tweet_id,created_at,from_user_id,text,in_reply_to_status_id,to_user_id,location
6.25E+17,2015-08-25 00:31:52.000000 UTC,272675319,How did I miss @joshgroban was in Australia? My secret crooner shame revealed. Still better than having Bieber shame by a country mile.,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,515071783,Encore - Margaret Lynette Sharp: http://t.co/A268DKzyCa via @bookofthedayorg Bargain NOW99c Short stories by award-winning author #twfbg,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,149525063,iMovie 2 Two Macintosh Apple Year 2000 Version 2.0.1 Part Number Z691-2774-A Version 2.1 Software... http://t.co/q54TDjPlVc,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,768272125,RT @JHRtips: Morphettville TIPS: http://t.co/cw4A4s93QP,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,953426281,RT @septicals: just because i didnt react doesnt mean i didn't notice,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,782358211,@akaMkay no,6.25E+17,2943511732,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1328420772,"#thetwittazine @writerswebla
#TheNitWits @theAAoAA
#SPOTtheNITWIT !
Please don't #PARK across others' #DRIVEWAYS ! http://t.co/sheBOCEoTW",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1227147319,"#thetwittazine @writerswebla
#TheNitWits @theAAoAA
#SPOTtheNITWIT !
Please don't #PARK across others' #DRIVEWAYS ! http://t.co/QcF8GIpjzX",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1375845835,RT @phanmuffin: aw poor Carter.. they are asking him to leave Vidcon. it must be so hard being PRESSURED into doing something you DONT want…,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,742572984,"#thetwittazine @writerswebla
#TheNitWits @theAAoAA
#SPOTtheNITWIT !
Please don't #PARK across others' #DRIVEWAYS ! http://t.co/WzAe2Z40wF",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,33134609,My head hurts... @ Frankie's Pizza https://t.co/UWfD4QRbMC,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,827898170,@stuartdlord @debsnet Think lack of situational adjustments were the bigger. Now more knowledge &amp; buy-in and better success #satchatoc,6.25E+17,821407772,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1282042789,RT @AgedCareC: Have your say – Inquiry into registered nurses in nursing homes http://t.co/7tqyCzAPdD via @nurseuncut,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1334810395,RT @CUMHORAN: imagine your fav holding your face in their hands as they kiss you slowly and passionately im asfdljjkldjlshdj,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,550899959,RT @30SecondScene: May these two young ladies rest in peace. #LafayetteShooting http://t.co/SAoHou0yk5,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,23393177,RT @JKCorden: You were so much more than that c https://t.co/v1hOVHe9BX,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,135367084,RT @canberratimes: Grill'd underpaying hundreds of staff http://t.co/iwWFG1rB7L http://t.co/2TsuIR7S1B,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,78262626,RT @abcnewsMelb: A Victorian woman is fighting for her life after suffering burns while trying to save her son from a fatal house fire http…,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,21011270,"@mkyend @BT I love Eric! AMAZING artist. Communicating to the crowd seems like a subjective choice to me, I like thanking my fans! :)",6.25E+17,503873672,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,139575150,RT @MikeCarlton01: The Tory/Murdoch rape of the BBC. Best thing I've read in months. They'll try it on the ABC too. http://t.co/xFw2sREEdu,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,242089551,RT @OreoSpeedwagon_: DRUMMER PUPPY 😍🙆 https://t.co/jE8k8m6NJO,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1323921709,"5 Ways to Effectively Communicate With Employees - Effective communication with employees takes effort, repetition... http://t.co/A4M9WPlYsj",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1242635330,"The ferry ""Walan"" has departed UQ at 10:33 AM #CityCat",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,138294089,"@SurfingPunter @MattHeraldSun easy just to transfer to another trainers name , halts nothing",6.25E+17,228560904,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,394592363,"Podcast is now live peeps, check out our Intro, Fiona Rogers interview and upcoming education!  http://t.co/0WRSEFzO5G",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,239617252,If the Rousey vs Mayweather fight happens no matter the outcome Mayweather will get slaughtered by the media,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,43830001,RT @carmillaseries: Check out this week's Future Friday and get pumped for what's to come next week! http://t.co/Ut8pHxduMn #CarmillaS2,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,558295705,"RT @Jacobharrison84: #ALPConf2015 I really hope some progress is made today @billshortenmp, listen to @JulianBurnside and really consider h…",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1714808738,RT @selenarusso: mgreenbergphoto's photo https://t.co/YDzj4K6bgC http://t.co/F15B81261V,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,307185365,My little rock chick Gracie. @PearlJam @PearlJamOnLine #pearljam http://t.co/xmdoeXaWyM,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,116369099,RT @kenmilloy: @KimmiCFlatWorld @OKWineFests Cool - generally end of Sept / early Oct each year if memory serves. I'm in,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,770565638,RT @JHRtips: Morphettville TIPS: http://t.co/cw4A4s93QP,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,544756818,RT @TheCIassicJams: Aaliyah - One In A Million http://t.co/HNwxQ88kNI,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,225878757,"@Kamir_AndKissMe ain't ready, I know you're not 😎😌",6.25E+17,224859403,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,108745636,Whatever happened to these guys @murdochbooks ? This is still one of my fave cookbooks #lunch https://t.co/aLN4cq1X4D,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,280853622,At the lovely Kurrajong Hotel for the @GWSGIANTS Hearts breakfast. Go Giants!!,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1629335946,Breakfast @figaro,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,23688549,"@rds_82 Including Inspector if taking multiples, think he can run a real race at big odds.",6.25E+17,853879261,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1180474214,The Melbourne Careers Expo is now open many people coming to find their dream career. Get your free ticket .... http://t.co/RFrHt2wP46,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,961938120,I liked a @YouTube video from @nickbunyun http://t.co/GKo3040YJS CS GO Funny Moments and Clutches #72 CSGO,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1270615729,"I see most #Etsy stores are run by women who consider them their #SmallBusiness - If this is you, are they any good? http://t.co/pVNaJgBibO",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1646844787,RT @Domo_the_dime: All the bad bitches live far from me lol 😕,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,58422362,13 MINUTES Director Oliver Hirschbiegel turns the early attempt on Hitler's life into an absorbing dramatic thriller http://t.co/M9KfA41Q1S,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,561523517,RT @ohokstyles: I'm yodeling http://t.co/PU9IEz0q8R,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,98006937,@FionaKatauskas Your forgiven. :),6.25E+17,116639884,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1714808738,RT @selenarusso: Selena's so close to 31m followers,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,511110386,"Alice is set up and ready to go at the Taree Craft Centre today from now till 3.30pm
Flowers, Dies, Papers,... http://t.co/RbMLwt7fYa",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,36338627,RT @JohnDeVincent: #StopYuLin2015 cat&amp;dog meat trade is unimaginably horrific -Pls follow actions of twitter @BanYulin2015 http://t.co/1N2p…,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,458182234,I liked a @YouTube video http://t.co/nnIyoZPZCp I didn't get no sleep cause of y'all FULL REMIX | ORIGINAL,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,14222876,@jobeaz @sallysetsforth my message to young librarians would be : your degree can take you to other fields if you feel stuck.,6.25E+17,16292857,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,220543970,"RT @londonjustin: I STILL don't understand why we don't just set up safe passage, and put the people smugglers out of business that way? #A…",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1330513382,@sasalerno Yew no it. I mean can get few draft guys that can hit uh uh may hit home runs uh umm and not strike out so much yew no,6.25E+17,1014356138,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1323255110,I bet if the ALP Policy to re generate the REAL GONSKI is a poll winner for ALP watch Abbott promise Again we are the ALP twins on GONSKI,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,543743108,RT @JHRtips: Morphettville TIPS: http://t.co/cw4A4s93QP,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,135843937,Photo: sexc0uples: hottest couples (x) http://t.co/aZD5zdQuHV,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,282361653,@Heather_PLS this seems like its easy to cook. https://t.co/Wk5LojNrhG,,2262265530,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,456471981,RT @JoeyBricco: .@KCCassidy_ and @xxjessiemckayxx making the cutest entrance I've ever seen at #NXTMiami ❤️ http://t.co/G61GxIAAB9,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,82330735,The Story Department Daily is out! http://t.co/rX72RcJSWk Stories via @ColinLevy @Ronnie_Barbour @Idea_Apps_Inc,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,502955549,"RT @lookatnialler: SORRY NOT TANKING ANY CHANGES

#ZaynIsComingBackOnJuly26 http://t.co/7rgzIHXppF",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,460636858,British Airways to end service to Almaty and Entebbe : http://t.co/GRAV6l9iTc #businesstravel #travel,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1211328660,newcastle tips today  http://t.co/Ekts4hlW2R,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,61163906,RT @gracextapscott: @superunknownsam only 121 points off,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,504266819,@LeonaEdmiston Where did you buy the spotty @MaisonValentino scarf from? Here or overseas?,,28065553,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,994705500,@RisTheTurtle lets get sushi when I get back. That'll cheer you up,6.25E+17,134739404,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,333801944,"RT @vincestaples: ""Do you really like that shit you like? Or you like the way they gave it to you? """,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,636186580,"@vanOnselenP Lol, Better late than never. (So they say)  @australian enmeshed with this mob for years. Murdoch lies have hurt many. #auspol",6.25E+17,190638538,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1253743772,"RT @genaviejoy: ""The truth about anger is that it’s nothing more than the refusal to heal, because you’re scared to.""",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,80172840,RT @fedupofpollys: #auspol http://t.co/w5QfdMDdUK,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,227837581,RT @KhaledAlNouss: Juventus squad for BVB's game: No Asamoah.  [Via @juventusfc] http://t.co/ejDN421cKa,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,185918836,"WE ARE SO EXCITED FOR TONIGHT'S BIG EVENT! ✨

We're happy to announce that our Christmas in July event is fully... http://t.co/RqWGfs1o4s",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,156881548,"RISE Media : Bill Shorten-ing the lives of #Asylum Seekers : Get killed in your lands, Not on our shores http://t.co/xQ1XjqAHP9 #ALPConf2015",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1532882936,@SuccubusBellaLG @Kenzii_LostGirl -sleeps-,6.25E+17,2348742638,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1211119381,RT @billshortenmp: We will establish an independent children's advocate. #ALPConf2015,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,328297351,RT @katyperry: Do we all personally hv to lose someone from a gun to hv a real opinion on gun control or can we just literally start taking…,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1281920742,Super cat i.e still better than Todd @wootilinkx http://t.co/8770Rbcyn5,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,598232276,東京パラリンピックのエンブレムの意味が？なのだが、なんとイコール=の記号をひっくり返したんだとか。障害者も平等なんて当たり前のことをわざわざ言うあたり、日本は平等じゃない国だということを海外に表明してますね。これを知ったパラリンピアンはどう思うのかな。,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,26693329,Beautiful Melbourne day! Great start to the weekend! #melbourne #skyline #yarra #yarrariver #vic… https://t.co/WC3aDYBxEI,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,314618810,RT @LiberalEffects: The US Has More People In Jail Than China ~ Bernie Sanders http://t.co/kTBlrwDeUK,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,26466163,"Dangerous hanging out with an Aussie again in NYC, much more likely to get much more drunk @emjscotty  😆",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,25663411,"@kimmah81 You are amazing, Kim. I'm sorry if you have had a recent bad experience with a HCP.",6.25E+17,290130450,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,14523404,"@AngieQuaale Psst, I just thought it was a funny joke and that was the only tweet I could come up with for it. But let's hope!",6.25E+17,19457343,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,7063192,@sallysetsforth LOL - One response to that statement is - http://t.co/hTI7CudrlI,6.25E+17,22427399,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,596370252,@Tarvyo26 @saintslugger Oh mate! Haha,6.25E+17,229351755,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,25939002,#GoManly,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,549948530,RT @BTS_twt: 참피온~ #김데일리 http://t.co/HvQlWJBHLd,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,39629536,RT @billshortenmp: Labor will legislate to impose mandatory reporting of any child abuse in all facilities. #ALPConf2015,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,392681949,RT @wolfalicemusic: THANK YOU MELBOURNE :)))) xxx http://t.co/YHYegpR20z,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,204220328,RT @Dodgers: #THIS http://t.co/xQ2Obb52p2,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,16882326,RT @FilmVictoria: #MIFF 37South &amp; Accelerator public event: Acting Masterclass w/ actress #KerryFox &amp; director #GrantScicluna 7 Aug http://…,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,203459909,RT @donita_parent: Be true to who you are.,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,7931602,"RT @JamesOtisThach: Goodbye, Cruel World--Hello, Warm Fuzzy One
http://t.co/0X6cW057YI http://t.co/2gKKLK4z4b",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,508322048,"The world is full of marvels, if your willing to travel far enough to see them. http://t.co/0yUIZfOHau",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,157954392,@adamsimonx BEYOND ready,6.25E+17,3068744334,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,173351226,RT @summerstreet_: Vanessa Hudgens is so cute😎 http://t.co/H2PhjQvLAB,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,101209190,"RT @EvaLongoria: ""@LuisczMD: @EvaLongoria I made a video with all the times you laughed with @JonoAndBen! 😂😂 ... http://t.co/ZRZ3Je8Q1B",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,123560130,昨日作ったラタトゥイユを今日はカレーにリメイク。,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,452763208,"Even though I've only talked to Anna in person two different times, I still enjoy her more than some of my other, closer friends.",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,207835793,@aflvic Why are the @VFLPies scheduled to play tomorrow clashing with the AFL @CollingwoodFC side when the VFL could've played today ?,,124348492,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,632809811,@AgentedeMARVEL Guardianes de la galaxia y El soldado de Invierno :),6.25E+17,300289825,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1553001884,@ekstraklasa_net very good!,6.25E+17,85554777,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,242440890,"RT @AFS_alzahrani: اللهم انّا استودعناك إياه وأنت أرحم الراحمين ، اللهم لقِّه الأمن والبشرى والكرامة والزلفى ..

#يارب
#عبدالله_الزهراني ht…",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,307463954,Lmaooo he tried 😹😹😹 https://t.co/M9VqN67cB5,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1533641299,"@Alininyolundan sende eli kolu bagli,bagimli, bu sekilde mi kendini avutuyorsun,kurtlerin varligina saldirarak yani,yuh! gariban!",6.25E+17,624274371,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,178668890,@Confused_Maud @NannanBay can be due to many punches to the head causing Tardive Dyskinesia or side effect of taking anti psychotic drugs?,6.25E+17,2354129778,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,29947296,@itsDREWgibken Whoa. Thanks for reminding me!,6.25E+17,25644279,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,926362117,How do you feel about being on my wall? @PointlessBlog http://t.co/qvHslkz4Ek,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,814003783,Alto sueño,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,447913835,@mrsbojane @SevenWondersAU where can you find this?,6.25E+17,943125564,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,16080944,I found 308 people do not follow me back (via http://t.co/KNIeWaEnrR),,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,808362,Ties to North Korea? #JustAskingQuestions https://t.co/nPqRF5Z0r8,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1211119381,RT @JulianBurnside: @billshortenmp And will you keep locking up refugee kids?,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,231258769,RT @ImGoinScottie: Who in the hell is Karen Civil?,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,287606687,Does not apply equally to everyone but there is a lot going on for people with autism. #autism http://t.co/42lVhqvEIe,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,387050716,Goon on the Rocks. Hahaha,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,45088188,What the fuck are these https://t.co/PY3ZCNjja7,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,90417811,RT @David_Speers: Left faction has agreed to put forward motion specifically ruling out turn-backs (due to damage to international relation…,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1679654118,RT @David_Yarrow: Pls share: In SA 4 year old rhino Hope operated on. Poachers hacked her face off. The world must see this #saverhino http…,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,41780327,"Breakfast: cubed avocado on spelt toast with lemon juice, salt, pepper &amp; black sesame. @barhamavocados https://t.co/Eru06VLVfm",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,9223802,R18 certificates are not an excuse for being a bad member of society http://t.co/4lMJeFF0Vm,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,161179824,"RT @YaThinkN: Bloody Hell when likes of Paul Sheehan are calling for Bishop to step aside, you know she is in deep doggy poo LOL https://t.…",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,60272022,"A vida é curta, faça valer a pena ✌ https://t.co/FmQuMjde8V",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,585433815,RT @cmaebelle: I just want to be on Netflix again.. Is that too much to ask for 😢,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1657185180,Tomorrowland is definitely a must❤️,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,9609372,"@JessMillward9 Hi Jess, is it OK for us to use this pic with a credit please?",6.25E+17,56254574,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,143249788,#new timber cupboard - free to take timber cupboard http://t.co/wdMmN4xyLm,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,74651145,"RT @Kon__K: Please heed this message @AustralianLabor

It's time

Vote No to towing back human beings to harms way #ALPConf2015 http://t.co…",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,11362682,宗介くんどうしたんロケットランチャー？とかもっちゃって,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,346257640,@DJBeeOnline @103JAMZRADIO @endrixbozo31,6.25E+17,28210360,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,35672983,RT @AlzheimersNSW: @john_a_watkins from @AlzheimersNSW on @TheTodayShow now talking about new #dementia research,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,82545297,@BruceDevlin I'll be tough I guess! Boat cruise for the first part on Sydney Harbour...I think I'll survive lol 😜😂,6.25E+17,60533408,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,73336372,RT @BTS_twt: 참피온~ #김데일리 http://t.co/HvQlWJBHLd,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,138000014,@AngelMa33173569 @ifitcanbebroken aww 💕 if I had somewhere to reupload that wouldn't take it down for copyright I would!,6.25E+17,2157476075,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,26417909,"Fruit and vegetable industry goes head-to-head with China in bid for Canning Vale market.
http://t.co/w7yS1YE4df.
#perthnews",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,20825722,Could the old women loitering in the mall please not,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,14524910,@chrisbrownie http://t.co/wfg5dqIeba,6.25E+17,4603911,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,36026362,RT @shane25873: 'What is that smell?  Could it be?  My shit stinks?'  #auspol http://t.co/6PrbWQJPnx,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,617087665,RT @realfriendsband: Sandwiches are pretty sick. The good kind of sick too.,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,531652087,@theonIyreasn yeah i just saw im pretty sure he didnt refer it to jenner tho,6.25E+17,2761413032,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,378420614,More than $500 million is funnelled into political entitlements each &amp; every year. Pause &amp; think about that. #auspol http://t.co/sAQSlkMKyx,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,458062442,"RT @1DFailures: ""we are men"" 

#HarryAppreciationDay https://t.co/ZD9b9KTFKW",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,14077095,RT @theNCIE: It's happening right now! Indigenous entrepreneurs workshop @theNCIE @pollenizer @murudau @IndigenousDX http://t.co/JA3mEhqZUo,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,21467370,"Charge your iPhone’s battery faster - It’s Friday night, and you’re getting ready to go out for the evening. You’v... http://t.co/Axseud0tAU",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1115565043,Out doing my early morning run turning on the heaters for my absentee vendors for all of our… https://t.co/y0tuQJd1l0,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,760491769,This Cartoon available on T Shirts at: http://t.co/ooLAqFdVK2 In Catagory: STONERS OF THE WORLD UNITE. http://t.co/rxCgR9Qyxf,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1298073462,@AkosiHULYANO oongaaa ang chill haha! aning pagkukulang? hala..,6.25E+17,483532977,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,45291573,http://t.co/frpa90zncW,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,25664945,"RT @JrehnJ: The idea that domestic violence is “gender equal”, &amp; that women’s violence against men is a “silent epidemic” is ...
https://t.…",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,219971358,RT @RileyMcDonough: I LOVE YOU ATLANTA,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1647420253,RT @jarahcrook: This is what happens when you have no lifts at Redfern. Ping. @AndrewConstance @jennyleong http://t.co/pDEHy87MeL,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,11660732,"@QR_Blog Abeer, is there any credibility in this? https://t.co/bhViTylUvr",,249263574,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,187460255,Good morning,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,161578038,@MisterJRussell did he say that though? That's a massive wrap? When was he quoted...?,6.25E+17,2161477141,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,491043892,"HAPPY SATURDAY HAARTIES!! 
We hope you’re as excited about the weekend as Mo is!

Thankyou Ruby for sending in... http://t.co/v1Xm57ldsx",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,172212400,"@AirFranceFR finally at hotel. Your staff managing the bus queues were great, some others not so great. Thks for responding.",6.25E+17,40205617,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,116583055,@FletcherMR 1 koala for 1 polar bear.. good deal,6.25E+17,116583055,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,91974069,"RT @CauseWereGuys: ""I don't give head"" http://t.co/2eXbBeMBlq",,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,23377014,So grumpy....So very very grumpy.,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,9207102,#dailykittencam https://t.co/QbCca7o76S,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,458967389,*screams from rooftop* i dont care about skinny peoples feelings,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1354365691,Yarra Trams Live Service Update: Disruption to CBD trams due to rally - Saturday 25 July http://t.co/Gm20DFvLs7,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,247197922,Profile of a naughty puppy who knows she's not allowed on the bed... #puppyspam #dogsofinstagram https://t.co/89HetNLXIa,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,252931235,Why are most iphone apps only for ios8 😞,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,406602146,RT @EquianoClub: Equiano's classy half sister EVITA PERON 4F(Pivotal) wins Listed  Valiant Stakes at Ascot for @newsellspark @SwettenhamStu…,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,256766520,RT @FemaleFootyWA: @913sportfm if you are looking for a game to watch head to Steel Blue Oval Sunday 3pm for top of the table clash Swans v…,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,181147535,RT @MelbWalkabout: @OpenHouseMelb is happening this weekend - get out and see what makes this city so amazing #openhousemelb http://t.co/Em…,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,252018767,i threw a bitch in the wall.. don?t ask me i?ll never tell .. i looked away as she fell ... dumb hoe was in my way.,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,590110878,RT @bdwhores: Cuando me cuentan algo que no quiero saber http://t.co/vWbAMMRuVh,,,USA
6.25E+17,2015-08-25 00:31:52.000000 UTC,1263817022,http://t.co/SIpU5OEMhg,,,USA
